Date,Open,High,Low,Close,Adj Close,Volume
2009-09-15,75.0,76.800003,74.766663,76.349998,56.286587,13712346.0
2009-09-16,77.333336,77.516663,76.449997,77.016663,56.778065,16990293.0
2009-09-17,77.633331,78.300003,75.683334,76.266663,56.225143,28221858.0
2009-09-18,76.0,76.333336,75.416664,75.633331,55.758244,15994188.0
2009-09-22,76.0,78.0,75.066666,77.783333,57.343262,15070641.0
2009-09-23,78.333336,78.933334,76.266663,76.833336,56.64291,12404856.0
2009-09-24,76.333336,78.666664,76.333336,77.516663,57.146675,15966957.0
2009-09-25,77.300003,78.716667,77.23333,78.333336,57.748737,8715120.0
2009-09-29,78.933334,79.333336,77.583336,78.083336,57.564434,8908296.0
2009-09-30,78.0,78.150002,77.183334,77.683334,57.269535,15631965.0
2009-10-01,77.566666,77.833336,76.666664,77.516663,57.146675,12599235.0
2009-10-05,77.416664,79.933334,76.666664,79.516663,58.621094,23240094.0
2009-10-06,80.0,82.833336,79.966667,82.516663,60.832756,23303235.0
2009-10-07,83.166664,84.166664,81.366669,81.650002,60.193832,13210656.0
2009-10-08,82.633331,84.516663,82.0,83.583336,61.619118,19482711.0
2009-10-09,83.900002,83.900002,81.5,83.216667,61.348797,6461193.0
2009-10-12,84.800003,86.933334,81.73333,86.116669,63.486755,13242399.0
2009-10-13,85.766663,85.766663,85.766663,85.766663,63.22871,0.0
2009-10-14,85.933334,87.266663,85.550003,86.23333,63.572758,8620137.0
2009-10-15,86.666664,86.666664,83.216667,85.466667,63.007557,12285075.0
2009-10-16,85.666664,85.816666,83.333336,84.133331,62.024597,7637457.0
2009-10-20,84.0,84.666664,82.699997,83.48333,61.545387,9595725.0
2009-10-21,84.166664,84.166664,80.583336,81.23333,59.886658,7981710.0
2009-10-22,81.666664,83.300003,80.933334,82.616669,60.906487,10448481.0
2009-10-23,83.599998,87.0,83.333336,86.73333,63.941349,23965980.0
2009-10-26,87.833336,88.833336,86.550003,88.23333,65.047188,19650117.0
2009-10-27,87.333336,88.466667,85.366669,86.866669,64.039642,14888802.0
2009-10-28,86.599998,87.5,83.849998,86.366669,63.67107,16330278.0
2009-10-29,84.833336,87.933334,84.550003,86.433334,63.720196,21699477.0
2009-10-30,87.5,87.75,84.366669,84.933334,62.614372,13395660.0
2009-11-03,84.116669,86.616669,81.033333,82.849998,61.078491,13146756.0
2009-11-04,82.333336,85.333336,81.25,84.866669,62.565208,10389999.0
2009-11-05,84.666664,85.300003,82.0,84.050003,61.963161,11912214.0
2009-11-06,84.333336,84.916664,82.333336,82.949997,61.152225,8200554.0
2009-11-09,84.333336,86.650002,82.98333,86.349998,63.658779,10838574.0
2009-11-10,86.0,87.333336,84.666664,85.816666,63.265572,15746292.0
2009-11-11,85.016663,86.466667,85.016663,85.616669,63.118141,12791664.0
2009-11-12,86.0,86.550003,83.75,84.316666,62.159756,12612150.0
2009-11-13,85.266663,85.583336,84.0,84.833336,62.540642,10874082.0
2009-11-16,85.166664,86.266663,84.216667,85.199997,62.810959,11418348.0
2009-11-17,85.166664,85.433334,84.066666,84.883331,62.577499,9790383.0
2009-11-18,85.0,86.5,84.283333,86.25,63.585033,9398811.0
2009-11-19,86.333336,86.73333,85.033333,85.550003,63.068989,10734198.0
2009-11-20,84.800003,87.0,82.783333,86.633331,63.867634,10723053.0
2009-11-23,87.266663,90.0,86.666664,89.599998,66.054718,22152756.0
2009-11-24,90.0,90.0,87.650002,87.933334,64.826019,17352063.0
2009-11-25,88.0,89.833336,87.449997,89.633331,66.0793,9682545.0
2009-11-26,90.0,90.333336,86.25,87.099998,64.211662,18505443.0
2009-11-27,86.183334,87.0,84.033333,85.433334,62.982967,13279974.0
2009-11-30,86.116669,87.216667,85.0,85.699997,63.179581,11341683.0
2009-12-01,86.0,86.633331,85.183334,86.016663,63.413017,12295716.0
2009-12-02,86.616669,86.833336,85.0,85.666664,63.154987,11919051.0
2009-12-03,85.699997,86.583336,85.0,85.150002,62.774101,8761221.0
2009-12-04,85.166664,86.366669,84.400002,85.566666,63.081272,7667133.0
2009-12-07,85.699997,86.25,84.73333,84.933334,62.614372,5869842.0
2009-12-08,85.033333,86.583336,84.783333,86.199997,63.54818,10169415.0
2009-12-09,86.0,86.283333,85.183334,85.516663,63.044418,7957794.0
2009-12-10,85.599998,85.966667,84.333336,84.73333,62.466927,10529946.0
2009-12-11,85.266663,85.266663,83.433334,84.25,62.1106,9976638.0
2009-12-14,84.5,84.98333,83.166664,83.566666,61.606842,7599687.0
2009-12-15,84.0,84.566666,83.0,83.816666,61.791157,7018101.0
2009-12-16,83.900002,83.949997,82.516663,83.133331,61.287369,7773762.0
2009-12-17,83.5,83.800003,82.666664,83.083336,61.250534,9252945.0
2009-12-18,83.366669,83.366669,82.0,82.333336,60.697601,6011250.0
2009-12-21,82.333336,82.416664,81.183334,81.599998,60.156967,7793367.0
2009-12-22,81.900002,82.900002,81.066666,82.083336,60.513309,12177141.0
2009-12-23,82.333336,84.966667,81.5,84.533333,62.319485,15966432.0
2009-12-24,85.0,85.966667,83.916664,85.283333,62.872414,8614389.0
2009-12-29,84.783333,85.816666,84.766663,85.400002,62.958412,6504411.0
2009-12-30,85.266663,85.48333,83.333336,83.566666,61.606842,7434279.0
2009-12-31,83.900002,84.650002,83.283333,83.599998,61.631409,15334209.0
2010-01-04,84.333336,85.0,83.449997,84.550003,62.331757,5161635.0
2010-01-05,84.933334,85.583336,84.23333,85.383331,62.946129,10767225.0
2010-01-06,86.23333,86.23333,84.533333,85.583336,63.093567,7529979.0
2010-01-07,85.666664,86.166664,84.566666,85.316666,62.896965,4987434.0
2010-01-08,85.116669,86.166664,85.116669,85.5,63.032127,4881351.0
2010-01-11,85.833336,86.5,85.333336,85.533333,63.056705,7201263.0
2010-01-12,85.583336,85.583336,83.033333,83.349998,61.447109,15514101.0
2010-01-13,83.0,83.916664,82.333336,82.98333,61.176792,12476064.0
2010-01-14,83.5,83.633331,82.333336,82.716667,60.980213,12324480.0
2010-01-15,83.349998,84.400002,82.366669,84.25,62.1106,7839831.0
2010-01-18,84.266663,84.766663,83.333336,83.516663,61.569969,5642286.0
2010-01-19,83.800003,83.800003,82.766663,83.300003,61.410255,6295626.0
2010-01-20,83.333336,83.833336,82.083336,82.366669,60.722187,10432659.0
2010-01-21,82.5,83.383331,80.833336,81.5,60.083252,11734698.0
2010-01-22,81.0,84.566666,80.416664,83.033333,61.21365,46258872.0
2010-01-25,83.333336,85.433334,82.516663,85.033333,62.688099,15803928.0
2010-01-27,84.5,86.349998,84.333336,85.300003,62.884682,35549841.0
2010-01-28,85.566666,85.666664,82.849998,84.75,62.479214,19603176.0
2010-01-29,84.5,85.583336,83.033333,83.383331,61.471684,15766656.0
2010-02-01,83.333336,84.183334,81.900002,82.166664,60.574734,12617925.0
2010-02-02,83.349998,83.349998,81.016663,81.466667,60.058685,10822941.0
2010-02-03,81.666664,84.949997,81.166664,84.199997,62.073742,13888179.0
2010-02-04,84.0,84.916664,83.199997,84.449997,62.258049,12115686.0
2010-02-05,84.0,84.433334,82.333336,82.783333,61.029343,18616515.0
2010-02-06,,,,,,
2010-02-08,82.666664,82.73333,80.23333,81.783333,60.29213,23410362.0
2010-02-09,81.800003,82.266663,80.916664,81.300003,59.935814,12081411.0
2010-02-10,81.566666,82.0,80.699997,81.300003,59.935814,8559072.0
2010-02-11,81.683334,82.633331,81.599998,82.383331,60.734459,6952629.0
2010-02-15,82.833336,83.333336,81.699997,83.116669,61.275093,6487740.0
2010-02-16,83.583336,83.833336,82.699997,83.383331,61.471684,6122928.0
2010-02-17,83.5,84.23333,83.150002,83.916664,61.864864,7889148.0
2010-02-18,84.066666,84.25,82.166664,82.75,61.004791,4007403.0
2010-02-19,83.099998,83.466667,81.933334,82.833336,61.066216,6003729.0
2010-02-22,83.25,83.583336,82.033333,82.533333,60.845036,6519765.0
2010-02-23,82.533333,83.316666,81.933334,83.083336,61.250534,7205160.0
2010-02-24,82.783333,83.48333,82.266663,82.550003,60.857338,8543616.0
2010-02-25,82.966667,83.166664,81.900002,82.533333,60.845036,14311632.0
2010-02-26,82.833336,84.133331,76.266663,77.416664,57.072948,70062642.0
2010-03-02,78.366669,81.400002,78.333336,80.650002,59.456619,29079219.0
2010-03-03,80.833336,82.083336,79.449997,81.23333,59.886658,13051704.0
2010-03-04,82.300003,82.333336,81.0,82.016663,60.464153,12871173.0
2010-03-05,82.333336,82.333336,81.0,81.583336,60.144691,8292837.0
2010-03-08,81.916664,83.98333,81.833336,83.75,61.741989,22483827.0
2010-03-09,83.916664,84.583336,83.199997,83.683334,61.692844,9544842.0
2010-03-10,84.25,85.083336,83.449997,84.75,62.479214,11961912.0
2010-03-11,84.666664,85.966667,83.866669,85.216667,62.823257,8748882.0
2010-03-12,85.666664,86.800003,85.083336,86.150002,63.511326,16751451.0
2010-03-15,86.116669,87.23333,86.116669,86.449997,63.732479,15357009.0
2010-03-16,86.73333,86.98333,84.75,86.599998,63.843063,7480236.0
2010-03-17,86.599998,88.133331,86.216667,87.616669,64.592575,12137355.0
2010-03-18,87.666664,88.23333,86.23333,87.083336,64.199394,6491703.0
2010-03-19,86.833336,87.75,86.383331,87.099998,64.211662,7726920.0
2010-03-22,86.449997,87.300003,85.783333,87.199997,64.285393,8909040.0
2010-03-23,86.833336,87.566666,85.400002,86.98333,64.125656,9991815.0
2010-03-25,87.016663,88.816666,86.599998,88.25,65.059471,17237313.0
2010-03-26,88.25,88.666664,87.366669,88.133331,64.973465,8880840.0
2010-03-29,88.133331,90.333336,87.416664,89.73333,66.153023,12653583.0
2010-03-30,89.766663,90.966667,89.23333,89.616669,66.067009,7993809.0
2010-03-31,89.933334,89.933334,87.199997,87.683334,64.641716,15054351.0
2010-04-01,88.0,88.949997,87.699997,88.0,64.87516,5660241.0
2010-04-05,89.23333,89.566666,88.033333,88.266663,65.071754,7335420.0
2010-04-06,88.266663,89.199997,87.699997,88.75,65.428085,9674910.0
2010-04-07,88.449997,90.0,87.833336,89.816666,66.214455,8730540.0
2010-04-08,89.333336,89.650002,88.783333,89.25,65.796684,6258126.0
2010-04-09,89.266663,90.166664,88.566666,89.75,66.165298,8402556.0
2010-04-12,90.0,90.900002,89.116669,90.466667,66.693634,7865253.0
2010-04-13,91.199997,91.23333,89.366669,89.533333,66.005569,4827846.0
2010-04-15,90.016663,90.23333,87.083336,87.583336,64.567993,11888379.0
2010-04-16,86.699997,89.949997,86.699997,89.699997,66.128441,8866254.0
2010-04-19,89.333336,91.266663,87.449997,88.283333,65.084053,7860243.0
2010-04-20,88.833336,88.900002,87.0,87.73333,64.678581,8330829.0
2010-04-21,88.0,88.316666,87.116669,87.48333,64.49427,5479608.0
2010-04-22,87.166664,89.116669,86.833336,88.083336,64.936615,13173507.0
2010-04-23,88.23333,89.316666,87.366669,88.98333,65.600105,4994151.0
2010-04-26,88.666664,90.300003,88.366669,89.133331,65.710686,5372082.0
2010-04-27,89.333336,90.283333,88.516663,89.849998,66.239021,5873439.0
2010-04-28,89.033333,90.800003,88.616669,89.98333,66.337311,10551009.0
2010-04-29,90.466667,90.466667,88.5,89.050003,65.649246,10187193.0
2010-04-30,89.333336,89.566666,88.333336,88.616669,65.329796,6860544.0
2010-05-03,87.083336,88.866669,87.083336,88.316666,65.108627,7014309.0
2010-05-04,87.400002,88.666664,87.0,87.433334,64.45742,4731258.0
2010-05-05,83.333336,87.866669,83.333336,87.383331,64.42054,6922596.0
2010-05-06,81.666664,87.5,81.666664,86.349998,63.658779,5814033.0
2010-05-07,84.666664,86.98333,84.533333,86.383331,63.683319,8690826.0
2010-05-10,84.966667,87.650002,84.966667,87.266663,64.334549,14890680.0
2010-05-11,85.849998,87.766663,85.849998,86.516663,63.781624,9940143.0
2010-05-12,84.166664,88.633331,84.166664,88.349998,65.133194,5336889.0
2010-05-13,89.0,89.333336,87.916664,88.833336,65.489517,6069930.0
2010-05-14,87.666664,91.0,87.666664,89.383331,65.894989,8906088.0
2010-05-17,88.666664,89.633331,88.333336,88.716667,65.403503,7166223.0
2010-05-18,88.349998,89.833336,87.116669,89.550003,66.01786,4777407.0
2010-05-19,89.48333,89.48333,86.0,86.400002,63.695625,8933691.0
2010-05-20,86.116669,88.449997,85.666664,87.466667,64.481979,12634194.0
2010-05-21,86.666664,91.433334,85.783333,90.433334,66.669067,36162564.0
2010-05-24,91.666664,91.833336,88.516663,89.349998,65.870422,14963190.0
2010-05-25,89.166664,90.066666,86.23333,86.833336,64.015099,21123138.0
2010-05-26,87.349998,89.98333,87.033333,89.699997,66.128441,11092257.0
2010-05-27,89.833336,92.866669,89.099998,91.966667,67.799454,29180253.0
2010-05-28,92.666664,94.666664,91.966667,94.400002,69.593369,16856175.0
2010-05-31,95.900002,95.900002,93.066666,94.400002,69.593369,11478402.0
2010-06-01,95.133331,95.316666,93.833336,94.333336,69.544235,9575319.0
2010-06-02,94.666664,94.933334,93.083336,93.766663,69.126457,8114391.0
2010-06-03,94.333336,95.616669,94.166664,95.166664,70.158569,7469256.0
2010-06-04,96.283333,97.266663,92.333336,96.949997,71.473259,9566439.0
2010-06-07,95.0,96.366669,95.0,95.900002,70.699188,6596508.0
2010-06-08,96.900002,97.533333,95.516663,96.566666,71.190659,9177735.0
2010-06-09,95.800003,95.800003,92.033333,92.533333,69.537399,11892087.0
2010-06-10,93.0,93.916664,91.73333,93.349998,70.1511,10567989.0
2010-06-11,96.333336,96.333336,93.550003,93.849998,70.526848,8462898.0
2010-06-14,94.23333,95.599998,93.866669,95.366669,71.666618,8419260.0
2010-06-15,95.333336,97.566666,95.033333,97.23333,73.069366,9378027.0
2010-06-16,98.23333,98.23333,96.050003,96.966667,72.86898,11822742.0
2010-06-17,97.0,98.966667,96.383331,97.966667,73.620476,13327236.0
2010-06-18,98.333336,99.766663,97.566666,98.300003,73.870972,15590238.0
2010-06-21,98.900002,100.0,97.333336,99.699997,74.92305,13894062.0
2010-06-22,99.333336,101.25,99.083336,100.599998,75.59938,9383262.0
2010-06-23,100.0,101.400002,99.75,100.949997,75.862404,9282372.0
2010-06-24,101.0,102.633331,100.033333,101.916664,76.588837,20714163.0
2010-06-25,101.883331,102.633331,100.066666,100.48333,75.511719,7899066.0
2010-06-28,100.333336,101.166664,99.0,99.216667,74.55983,6452673.0
2010-06-29,99.533333,99.666664,98.016663,98.783333,74.234169,5038401.0
2010-06-30,97.666664,102.066666,97.666664,101.816666,76.51368,13851996.0
2010-07-01,101.599998,101.599998,100.083336,101.0,75.899971,5114853.0
2010-07-02,101.666664,101.98333,100.599998,100.849998,75.787247,4187586.0
2010-07-05,100.800003,101.5,100.0,100.716667,75.68705,4299357.0
2010-07-06,100.73333,101.099998,100.366669,100.966667,75.874924,4537185.0
2010-07-07,101.033333,101.150002,100.0,100.666664,75.649483,6040461.0
2010-07-08,101.333336,101.783333,100.633331,101.050003,75.937553,5593527.0
2010-07-09,101.050003,101.599998,99.75,100.116669,75.236145,5969130.0
2010-07-12,100.666664,100.666664,99.766663,99.98333,75.135971,6976782.0
2010-07-13,99.98333,100.466667,98.433334,99.699997,74.92305,14032884.0
2010-07-14,100.050003,100.716667,99.216667,99.5,74.772743,13910667.0
2010-07-15,99.5,100.333336,99.416664,100.033333,75.173538,9170715.0
2010-07-16,100.166664,100.183334,98.866669,99.449997,74.735168,11566047.0
2010-07-19,99.133331,99.98333,96.666664,97.116669,72.981705,9788847.0
2010-07-20,97.333336,97.800003,96.699997,97.150002,73.00676,4301751.0
2010-07-21,97.616669,98.666664,96.949997,97.449997,73.232193,11564385.0
2010-07-22,88.800003,99.516663,88.800003,99.23333,74.57235,21792534.0
2010-07-23,100.0,100.900002,99.416664,100.550003,75.561813,19647324.0
2010-07-26,100.666664,101.066666,99.98333,100.900002,75.824829,6791253.0
2010-07-27,102.333336,102.333336,101.0,101.416664,76.213112,5364126.0
2010-07-28,101.833336,102.75,101.066666,102.449997,76.989616,10147950.0
2010-07-29,102.333336,103.966667,102.016663,103.366669,77.678482,11641920.0
2010-07-30,103.25,103.949997,102.0,102.916664,77.340309,11090289.0
2010-08-02,103.033333,104.48333,103.0,104.266663,78.354828,16662930.0
2010-08-03,105.800003,105.800003,102.5,102.933334,77.352837,8468116.0
2010-08-04,102.666664,104.666664,101.033333,103.533333,77.803741,8114404.0
2010-08-05,103.800003,104.800003,102.900002,103.866669,78.054245,5968120.0
2010-08-06,104.0,106.666664,103.866669,105.833336,79.532158,5979895.0
2010-08-09,106.0,106.800003,105.266663,105.966667,79.632347,3997014.0
2010-08-10,106.300003,106.300003,103.900002,104.833336,78.780678,7111350.0
2010-08-11,104.0,104.666664,102.900002,103.300003,77.628395,4894132.0
2010-08-12,101.666664,103.900002,101.366669,101.966667,76.626411,7286562.0
2010-08-13,102.0,104.666664,101.966667,104.166664,78.279678,7220244.0
2010-08-16,105.066666,106.0,104.0,105.5,79.281647,4363075.0
2010-08-17,106.0,106.866669,104.5,106.366669,79.932945,8288220.0
2010-08-18,107.666664,108.666664,106.033333,108.333336,81.410873,12316597.0
2010-08-19,108.333336,110.866669,108.333336,110.199997,82.813637,12464668.0
2010-08-20,110.066666,110.333336,108.033333,108.466667,81.51107,8907615.0
2010-08-23,108.0,108.466667,106.066666,106.333336,79.907898,5709402.0
2010-08-24,106.366669,107.533333,105.73333,106.566666,80.083244,5194554.0
2010-08-25,106.599998,107.5,106.566666,107.0,80.408905,6604693.0
2010-08-26,107.333336,110.099998,107.333336,109.266663,82.112251,16281042.0
2010-08-27,109.400002,110.23333,106.900002,107.466667,80.759583,5477934.0
2010-08-30,108.666664,108.900002,105.73333,106.199997,79.807686,4576998.0
2010-08-31,106.866669,109.333336,105.666664,108.766663,81.736496,13192947.0
2010-09-01,109.5,109.533333,107.866669,108.766663,81.736496,7239271.0
2010-09-02,109.199997,110.566666,108.766663,110.300003,82.888786,7362385.0
2010-09-03,110.466667,110.466667,108.23333,109.333336,82.162354,6091681.0
2010-09-06,109.900002,111.533333,109.199997,110.533333,83.064133,10604239.0
2010-09-07,110.666664,111.5,109.866669,110.800003,83.264526,8545032.0
2010-09-08,110.099998,110.599998,108.833336,109.533333,82.312645,6021334.0
2010-09-09,110.400002,110.400002,107.599998,108.23333,81.335709,7403197.0
2010-09-13,108.900002,109.866669,108.066666,108.800003,81.761551,6539395.0
2010-09-14,108.599998,110.800003,107.866669,110.133331,82.763527,11277313.0
2010-09-15,109.566666,112.0,109.0,111.766663,83.990959,10372002.0
2010-09-16,111.333336,112.933334,111.033333,111.599998,83.865715,6883816.0
2010-09-17,111.900002,112.833336,110.900002,112.23333,84.341652,11380389.0
2010-09-20,112.666664,118.666664,112.0,117.766663,88.499863,20783055.0
2010-09-21,118.566666,119.533333,114.266663,115.099998,86.495911,24214323.0
2010-09-22,114.23333,117.199997,114.23333,116.466667,87.522942,10948870.0
2010-09-23,116.633331,118.633331,115.266663,117.666664,88.424721,9536061.0
2010-09-24,118.5,120.566666,117.800003,119.5,89.802444,13318062.0
2010-09-27,120.266663,120.400002,118.199997,118.933334,89.376602,11844486.0
2010-09-28,119.266663,120.0,117.533333,118.933334,89.376602,10900851.0
2010-09-29,119.0,120.199997,115.333336,115.73333,86.971855,10045357.0
2010-09-30,115.866669,120.0,114.599998,118.866669,89.326508,24463482.0
2010-10-01,119.266663,120.0,117.533333,119.099998,89.501862,15378705.0
2010-10-04,120.0,121.199997,116.599998,116.833336,87.798485,12965503.0
2010-10-05,117.333336,117.933334,115.666664,115.866669,87.072052,12483996.0
2010-10-06,117.433334,117.966667,113.866669,115.266663,86.621155,10790071.0
2010-10-07,115.866669,116.266663,114.133331,114.599998,86.120171,11788662.0
2010-10-08,114.666664,115.566666,113.066666,114.966667,86.395706,11291262.0
2010-10-11,115.900002,116.300003,114.23333,115.300003,86.64621,7472374.0
2010-10-12,114.599998,115.199997,112.766663,113.966667,85.644241,7683312.0
2010-10-13,115.333336,117.23333,113.666664,116.73333,87.723335,16060321.0
2010-10-14,117.800003,117.900002,115.900002,116.699997,87.698296,7065405.0
2010-10-15,117.333336,117.333336,114.23333,114.633331,86.145226,6708072.0
2010-10-18,114.666664,115.23333,111.400002,114.366669,85.944832,12772917.0
2010-10-19,114.466667,115.5,112.73333,113.666664,85.418785,8865621.0
2010-10-20,112.833336,114.199997,111.666664,112.0,84.166321,8675724.0
2010-10-21,113.23333,116.666664,111.533333,116.23333,87.347588,6655713.0
2010-10-22,116.066666,116.333336,113.466667,114.133331,85.769478,5044809.0
2010-10-25,115.5,115.599998,112.400002,112.766663,84.742447,10277515.0
2010-10-26,113.566666,115.566666,112.73333,114.5,86.045006,9176379.0
2010-10-27,114.5,114.599998,111.466667,111.900002,84.091164,7460368.0
2010-10-28,112.766663,114.466667,110.0,111.366669,83.690369,34655488.0
2010-10-29,112.73333,114.599998,110.466667,114.133331,85.769478,27593872.0
2010-11-01,115.0,115.666664,113.900002,114.566666,86.095123,12801544.0
2010-11-02,114.800003,116.0,114.0,115.599998,86.871643,6944287.0
2010-11-03,116.0,118.066666,116.0,117.033333,87.948784,14416686.0
2010-11-04,118.23333,118.333336,116.699997,118.0,88.675217,8817181.0
2010-11-08,119.599998,119.599998,116.400002,117.099998,87.998886,6954382.0
2010-11-09,117.333336,118.966667,116.066666,118.533333,89.076012,6835545.0
2010-11-10,118.333336,118.933334,117.599998,118.0,88.675217,5454313.0
2010-11-11,118.333336,118.666664,116.433334,116.900002,87.848579,3753708.0
2010-11-12,117.266663,118.0,114.933334,115.900002,87.097099,6218644.0
2010-11-15,115.599998,117.0,114.166664,116.766663,87.748398,3976957.0
2010-11-16,117.300003,117.633331,112.366669,113.300003,85.143242,8604540.0
2010-11-18,117.166664,117.166664,112.333336,114.633331,86.145226,12344361.0
2010-11-19,114.833336,115.333336,113.066666,113.966667,85.644241,8833923.0
2010-11-22,114.166664,117.599998,113.599998,117.266663,88.124123,12248562.0
2010-11-23,116.833336,117.333336,113.033333,115.0,86.420761,12785791.0
2010-11-24,115.966667,116.166664,114.466667,115.800003,87.021957,9198874.0
2010-11-25,115.066666,115.633331,112.066666,113.133331,85.01799,13467690.0
2010-11-26,113.5,113.866669,110.699997,111.766663,83.990959,14758548.0
2010-11-29,112.0,113.166664,109.333336,112.400002,84.466888,19104877.0
2010-11-30,111.699997,115.333336,110.666664,114.599998,86.120171,19834212.0
2010-12-01,115.0,115.0,113.23333,114.266663,85.869659,7089580.0
2010-12-02,114.766663,115.266663,113.166664,113.933334,85.619186,12725163.0
2010-12-03,111.666664,114.666664,110.0,114.199997,85.819572,14187462.0
2010-12-06,114.0,114.0,112.333336,112.699997,84.692345,5996706.0
2010-12-07,112.400002,113.133331,110.866669,112.133331,84.26651,9980697.0
2010-12-08,112.0,113.333336,110.833336,111.166664,83.540085,9758086.0
2010-12-09,111.633331,112.333336,110.533333,111.533333,83.81562,11088268.0
2010-12-10,111.933334,113.933334,111.333336,113.533333,85.318581,6272629.0
2010-12-13,113.833336,114.0,110.333336,111.433334,83.740463,8995098.0
2010-12-14,112.0,113.066666,111.400002,112.266663,84.366699,7174683.0
2010-12-15,111.133331,112.533333,111.0,111.333336,83.665329,7955713.0
2010-12-16,112.300003,112.300003,109.433334,112.033333,84.19136,7140352.0
2010-12-20,112.166664,112.166664,110.400002,111.300003,83.640274,5856052.0
2010-12-21,111.333336,111.666664,110.533333,111.433334,83.740463,5143230.0
2010-12-22,112.466667,112.466667,110.800003,111.599998,83.865715,5153199.0
2010-12-23,112.266663,112.266663,110.766663,111.266663,83.615211,4378059.0
2010-12-24,110.466667,113.599998,110.466667,113.266663,85.118187,7443793.0
2010-12-27,113.166664,114.166664,112.699997,113.166664,85.043045,6925185.0
2010-12-28,113.166664,114.533333,113.166664,114.133331,85.769478,4314735.0
2010-12-29,114.133331,116.400002,114.099998,116.133331,87.272446,10211070.0
2010-12-30,115.533333,117.566666,115.099998,116.366669,87.447792,29495809.0
2010-12-31,115.900002,117.300003,115.766663,116.433334,87.497879,10410699.0
2011-01-03,117.300003,117.300003,115.933334,116.533333,87.573029,3492150.0
2011-01-04,116.666664,118.73333,116.666664,118.333336,88.925705,14939910.0
2011-01-05,118.266663,120.133331,117.199997,119.866669,90.077995,12790333.0
2011-01-06,120.23333,120.666664,117.23333,119.266663,89.62709,8906748.0
2011-01-07,118.699997,120.0,113.73333,115.0,86.420761,10804293.0
2011-01-10,114.800003,114.933334,112.366669,113.73333,85.46888,12404523.0
2011-01-11,113.466667,116.0,112.033333,113.400002,85.218407,11894485.0
2011-01-12,114.766663,116.266663,112.400002,115.833336,87.046997,7674349.0
2011-01-13,115.366669,116.466667,114.266663,115.433334,86.746407,11313883.0
2011-01-14,115.066666,118.099998,112.73333,113.699997,85.44384,8989185.0
2011-01-17,113.400002,116.599998,111.766663,114.633331,86.145226,14174923.0
2011-01-18,114.933334,117.833336,114.73333,117.433334,88.249382,9611394.0
2011-01-19,117.666664,118.866669,115.73333,116.966667,87.898689,14095558.0
2011-01-20,116.23333,117.266663,113.766663,114.433334,85.994919,11015130.0
2011-01-21,114.133331,115.033333,112.266663,112.599998,84.61721,13523119.0
2011-01-24,113.300003,113.633331,112.0,112.73333,84.717407,7685974.0
2011-01-25,112.800003,113.566666,111.666664,112.0,84.166321,7825711.0
2011-01-27,112.566666,113.166664,111.333336,111.866669,84.066116,11716434.0
2011-01-28,112.566666,113.5,110.400002,112.099998,84.241463,16010322.0
2011-01-31,111.400002,111.933334,107.300003,108.400002,81.460968,17010879.0
2011-02-01,109.099998,109.199997,104.133331,106.400002,79.957985,21246045.0
2011-02-02,107.166664,107.800003,105.333336,106.0,79.657402,9636384.0
2011-02-03,105.599998,107.466667,105.066666,106.300003,79.882851,7086592.0
2011-02-04,106.400002,107.166664,101.133331,102.0,76.651451,14628753.0
2011-02-07,103.866669,105.833336,102.199997,104.73333,78.705521,14666713.0
2011-02-08,105.0,105.5,104.0,104.066666,78.204521,9348855.0
2011-02-09,104.0,104.333336,101.833336,102.599998,77.102356,12675526.0
2011-02-10,102.800003,105.966667,102.800003,104.099998,78.229584,10723374.0
2011-02-11,104.566666,104.73333,102.666664,103.400002,77.703537,8654365.0
2011-02-14,103.133331,106.533333,103.133331,105.0,78.905914,10010319.0
2011-02-15,105.766663,105.800003,103.066666,104.73333,78.705521,6530487.0
2011-02-16,104.133331,105.900002,104.133331,104.599998,78.605316,5483194.0
2011-02-17,105.0,105.933334,103.23333,105.633331,79.381851,10348435.0
2011-02-18,105.566666,106.766663,103.333336,103.833336,78.029182,7141980.0
2011-02-21,103.833336,105.900002,103.066666,105.466667,79.256599,3903808.0
2011-02-22,105.266663,105.266663,103.666664,104.466667,78.505135,6840204.0
2011-02-23,104.666664,105.0,103.400002,103.73333,77.954033,5243749.0
2011-02-24,102.900002,104.133331,99.333336,100.433334,75.474144,26720965.0
2011-02-25,101.800003,104.599998,101.0,104.199997,78.304726,13676335.0
2011-02-28,104.033333,113.333336,102.933334,112.666664,84.667305,45492405.0
2011-03-01,113.866669,116.0,113.73333,115.73333,86.971855,21954967.0
2011-03-03,114.666664,117.333336,114.133331,115.699997,86.946808,19977388.0
2011-03-04,116.366669,116.533333,114.666664,114.933334,86.370674,12422316.0
2011-03-07,114.166664,115.866669,112.033333,115.099998,86.495911,10097022.0
2011-03-08,115.800003,115.933334,114.099998,114.633331,86.145226,8569797.0
2011-03-09,114.933334,115.433334,113.73333,114.5,86.045006,6324121.0
2011-03-10,114.300003,114.633331,112.866669,114.199997,85.819572,6640239.0
2011-03-11,113.833336,115.333336,113.033333,114.23333,85.844627,5975242.0
2011-03-14,114.5,115.933334,113.666664,115.633331,86.89669,6749358.0
2011-03-15,114.033333,115.199997,111.800003,113.400002,85.218407,10407528.0
2011-03-16,113.766663,114.900002,113.766663,114.133331,85.769478,4943272.0
